step,e1,e2
2141,25,25
2142,25,25
2143,25,25
2144,25,25
2145,25,25
2146,25,25
2147,25,25
2148,25,25
2149,25,25
2150,25,25
2151,25,25
2152,25,25
2153,25,25
2154,25,25
2155,25,25
2156,25,25
2157,25,25
2158,25,25
2159,25,25
2160,25,25
2161,25,25
2162,25,25
2163,25,25
2164,25,25
2165,25,25
2166,25,25
2167,25,25
2168,25,25
2169,25,25
2170,25,25
2171,25,25
2172,25,25
2173,25,25
2174,25,25
2175,25,25
2176,25,25
2177,25,25
2178,25,25
2179,25,25
2180,25,25
2181,25,25
2182,25,25
2183,25,25
2184,25,25
2185,25,25
2186,25,25
2187,25,25
2188,25,25
2189,25,25
2190,25,25
2191,25,25
2192,25,25
2193,25,25
2194,25,25
2195,25,25
2196,25,25
2197,25,25
2198,25,25
2199,25,25
2200,25,25
2201,25,25
2202,25,25
2203,25,25
2204,25,25
2205,25,25
2206,25,25
2207,25,25
2208,25,25
2209,25,25
2210,25,25
2211,25,25
2212,25,25
2213,25,25
2214,25,25
2215,25,25
2216,25,25
2217,25,25
2218,25,25
2219,25,25
2220,25,25
2221,25,25
2222,25,25
2223,25,25
2224,25,25
2225,25,25
2226,25,25
2227,25,25
2228,25,25
2229,25,25
2230,25,25
2231,25,25
2232,25,25
2233,25,25
2234,25,25
2235,25,25
2236,25,25
2237,25,25
2238,25,25
2239,25,25
2240,25,25
2241,25,25
2242,25,25
2243,25,25
2244,25,25
2245,25,25
2246,25,25
2247,25,25
2248,25,25
2249,25,25
2250,25,25
2251,25,25
2252,25,25
2253,25,25
2254,25,25
2255,25,25
2256,25,25
2257,25,25
2258,25,25
2259,25,25
2260,25,25
2261,25,25
2262,25,25
2263,25,25
2264,25,25
2265,25,25
2266,25,25
2267,25,25
2268,25,25
2269,25,25
2270,25,25
2271,25,25
2272,25,25
2273,25,25
2274,25,25
2275,25,25
2276,25,25
2277,25,25
2278,25,25
2279,25,25
2280,25,25
2281,25,25
2282,25,25
2283,25,25
2284,25,25
2285,25,25
2286,25,25
2287,25,25
2288,25,25
2289,25,25
2290,25,25
2291,25,25
2292,25,25
2293,25,25
2294,25,25
2295,25,25
2296,25,25
2297,25,25
2298,25,25
2299,25,25
2300,25,25
2301,25,25
2302,25,25
2303,25,25
2304,25,25
2305,25,25
2306,25,25
2307,25,25
2308,25,25
2309,25,25
2310,25,25
2311,25,25
2312,25,25
2313,25,25
2314,25,25
2315,25,25
2316,25,25
2317,25,25
2318,25,25
2319,25,25
2320,25,25
2321,25,25
2322,25,25
2323,25,25
2324,25,25
2325,25,25
2326,25,25
2327,25,25
2328,25,25
2329,25,25
2330,25,25
2331,25,25
2332,25,25
2333,25,25
2334,25,25
2335,25,25
2336,25,25
2337,25,25
2338,25,25
2339,25,25
2340,25,25
2341,25,25
2342,25,25
2343,25,25
2344,25,25
2345,25,25
2346,25,25
2347,25,25
2348,25,25
2349,25,25
2350,25,25
2351,25,25
2352,25,25
2353,25,25
2354,25,25
2355,25,25
2356,25,25
2357,25,25
2358,25,25
2359,25,25
2360,25,25
2361,25,25
2362,25,25
2363,25,25
2364,25,25
2365,25,25
2366,25,25
2367,25,25
2368,25,25
2369,25,25
2370,25,25
2371,25,25
2372,25,25
2373,25,25
2374,25,25
2375,25,25
2376,25,25
2377,25,25
2378,25,25
2379,25,25
2380,25,25
2381,25,25
2382,25,25
2383,25,25
2384,25,25
2385,25,25
2386,25,25
2387,25,25
2388,25,25
2389,25,25
2390,25,25
2391,25,25
2392,25,25
2393,25,25
2394,25,25
2395,25,25
2396,25,25
2397,25,25
2398,25,25
2399,25,25
2400,25,25
2401,25,25
2402,25,25
2403,25,25
2404,25,25
2405,25,25
2406,25,25
2407,25,25
2408,25,25
2409,25,25
2410,25,25
2411,25,25
2412,25,25
2413,25,25
2414,25,25
2415,25,25
2416,25,25
2417,25,25
2418,25,25
2419,25,25
2420,25,25
2421,25,25
2422,25,25
2423,25,25
2424,25,25
2425,25,25
2426,25,25
2427,25,25
2428,25,25
2429,25,25
2430,25,25
2431,25,25
2432,25,25
2433,25,25
2434,25,25
2435,25,25
2436,25,25
2437,25,25
2438,25,25
2439,25,25
2440,25,25
2441,25,25
2442,25,25
2443,25,25
2444,25,25
2445,25,25
2446,25,25
2447,25,25
2448,25,25
2449,25,25
2450,25,25
2451,25,25
2452,25,25
2453,25,25
2454,25,25
2455,25,25
2456,25,25
2457,25,25
2458,25,25
2459,25,25
2460,25,25
2461,25,25
2462,25,25
2463,25,25
2464,25,25
2465,25,25
2466,25,25
2467,25,25
2468,25,25
2469,25,25
2470,25,25
2471,25,25
2472,25,25
2473,25,25
2474,25,25
2475,25,25
2476,25,25
2477,25,25
2478,25,25
2479,25,25
2480,25,25
2481,25,25
2482,25,25
2483,25,25
2484,25,25
2485,25,25
2486,25,25
2487,25,25
2488,25,25
2489,25,25
2490,25,25
2491,25,25
2492,25,25
2493,25,25
2494,25,25
2495,25,25
2496,25,25
2497,25,25
2498,25,25
2499,25,25
2500,25,25
2501,25,25
2502,25,25
2503,25,25
2504,25,25
2505,25,25
2506,25,25
2507,25,25
2508,25,25
2509,25,25
2510,25,25
2511,25,25
2512,25,25
2513,25,25
2514,25,25
2515,25,25
2516,25,25
2517,25,25
2518,25,25
2519,25,25
2520,25,25
2521,25,25
2522,25,25
2523,25,25
2524,25,25
2525,25,25
2526,25,25
2527,25,25
2528,25,25
2529,25,25
2530,25,25
2531,25,25
2532,25,25
2533,25,25
2534,25,25
2535,25,25
2536,25,25
2537,25,25
2538,25,25
2539,25,25
2540,25,25
2541,25,25
2542,25,25
2543,25,25
2544,25,25
2545,25,25
2546,25,25
2547,25,25
2548,25,25
2549,25,25
2550,25,25
2551,25,25
2552,25,25
2553,25,25
2554,25,25
2555,25,25
2556,25,25
2557,25,25
2558,25,25
2559,25,25
2560,25,25
2561,25,25
2562,25,25
2563,25,25
2564,25,25
2565,25,25
2566,25,25
2567,25,25
2568,25,25
2569,25,25
2570,25,25
2571,25,25
2572,25,25
2573,25,25
2574,25,25
2575,25,25
2576,25,25
2577,25,25
2578,25,25
2579,25,25
2580,25,25
2581,25,25
2582,25,25
2583,25,25
2584,25,25
2585,25,25
2586,25,25
2587,25,25
2588,25,25
2589,25,25
2590,25,25
2591,25,25
2592,25,25
2593,25,25
2594,25,25
2595,25,25
2596,25,25
2597,25,25
2598,25,25
2599,25,25
2600,25,25
2601,25,25
2602,25,25
2603,25,25
2604,25,25
2605,25,25
2606,25,25
2607,25,25
2608,25,25
2609,25,25
2610,25,25
2611,25,25
2612,25,25
2613,25,25
2614,25,25
2615,25,25
2616,25,25
2617,25,25
2618,25,25
2619,25,25
2620,25,25
2621,25,25
2622,25,25
2623,25,25
2624,25,25
2625,25,25
2626,25,25
2627,25,25
2628,25,25
2629,25,25
2630,25,25
2631,25,25
2632,25,25
2633,25,25
2634,25,25
2635,25,25
2636,25,25
2637,25,25
2638,25,25
2639,25,25
2640,25,25
2641,25,25
2642,25,25
2643,25,25
2644,25,25
2645,25,25
2646,25,25
2647,25,25
2648,25,25
2649,25,25
2650,25,25
2651,25,25
2652,25,25
2653,25,25
2654,25,25
2655,25,25
2656,25,25
2657,25,25
2658,25,25
2659,25,25
2660,25,25
2661,25,25
2662,25,25
2663,25,25
2664,25,25
2665,25,25
2666,25,25
2667,25,25
2668,25,25
2669,25,25
2670,25,25
2671,25,25
2672,25,25
2673,25,25
2674,25,25
2675,25,25
2676,25,25
2677,25,25
2678,25,25
2679,25,25
2680,25,25
2681,25,25
2682,25,25
2683,25,25
2684,25,25
2685,25,25
2686,25,25
2687,25,25
2688,25,25
2689,25,25
2690,25,25
2691,25,25
2692,25,25
2693,25,25
2694,25,25
2695,25,25
2696,25,25
2697,25,25
2698,25,25
2699,25,25
2700,25,25
2701,25,25
2702,25,25
2703,25,25
2704,25,25
2705,25,25
2706,25,25
2707,25,25
2708,25,25
2709,25,25
2710,25,25
2711,25,25
2712,25,25
2713,25,25
2714,25,25
2715,25,25
2716,25,25
2717,25,25
2718,25,25
2719,25,25
2720,25,25
2721,25,25
2722,25,25
2723,25,25
2724,25,25
2725,25,25
2726,25,25
2727,25,25
2728,25,25
2729,25,25
2730,25,25
2731,25,25
2732,25,25
2733,25,25
2734,25,25
2735,25,25
2736,25,25
2737,25,25
2738,25,25
2739,25,25
2740,25,25
2741,25,25
2742,25,25
2743,25,25
2744,25,25
2745,25,25
2746,25,25
2747,25,25
2748,25,25
2749,25,25
2750,25,25
2751,25,25
2752,25,25
2753,25,25
2754,25,25
2755,25,25
2756,25,25
2757,25,25
2758,25,25
2759,25,25
2760,25,25
2761,25,25
2762,25,25
2763,25,25
2764,25,25
2765,25,25
2766,25,25
2767,25,25
2768,25,25
2769,25,25
2770,25,25
2771,25,25
2772,25,25
2773,25,25
2774,25,25
2775,25,25
2776,25,25
2777,25,25
2778,25,25
2779,25,25
2780,25,25
2781,25,25
2782,25,25
2783,25,25
2784,25,25
2785,25,25
2786,25,25
2787,25,25
2788,25,25
2789,25,25
2790,25,25
2791,25,25
2792,25,25
2793,25,25
2794,25,25
2795,25,25
2796,25,25
2797,25,25
2798,25,25
2799,25,25
2800,25,25
2801,25,25
2802,25,25
2803,25,25
2804,25,25
2805,25,25
2806,25,25
2807,25,25
2808,25,25
2809,25,25
2810,25,25
2811,25,25
2812,25,25
2813,25,25
2814,25,25
2815,25,25
2816,25,25
2817,25,25
2818,25,25
2819,25,25
2820,25,25
2821,25,25
2822,25,25
2823,25,25
2824,25,25
2825,25,25
2826,25,25
2827,25,25
2828,25,25
2829,25,25
2830,25,25
2831,25,25
2832,25,25
2833,25,25
2834,25,25
2835,25,25
2836,25,25
2837,25,25
2838,25,25
2839,25,25
2840,25,25
2841,25,25
2842,25,25
2843,25,25
2844,25,25
2845,25,25
2846,25,25
2847,25,25
2848,25,25
2849,25,25
2850,25,25
2851,25,25
2852,25,25
2853,25,25
2854,25,25
2855,25,25
2856,25,25
2857,25,25
2858,25,25
2859,25,25
2860,25,25
2861,25,25
2862,25,25
2863,25,25
2864,25,25
2865,25,25
2866,25,25
2867,25,25
2868,25,25
2869,25,25
2870,25,25
2871,25,25
2872,25,25
2873,25,25
2874,25,25
2875,25,25
2876,25,25
2877,25,25
2878,25,25
2879,25,25
2880,25,25
2881,25,25
2882,25,25
2883,25,25
2884,25,25
2885,25,25
2886,25,25
2887,25,25
2888,25,25
2889,25,25
2890,25,25
2891,25,25
2892,25,25
2893,25,25
2894,25,25
2895,25,25
2896,25,25
2897,25,25
2898,25,25
2899,25,25
2900,25,25
2901,25,25
2902,25,25
2903,25,25
2904,25,25
2905,25,25
2906,25,25
2907,25,25
2908,25,25
2909,25,25
2910,25,25
2911,25,25
2912,25,25
2913,25,25
2914,25,25
2915,25,25
2916,25,25
2917,25,25
2918,25,25
2919,25,25
2920,25,25
2921,25,25
2922,25,25
2923,25,25
2924,25,25
2925,25,25
2926,25,25
2927,25,25
2928,25,25
2929,25,25
2930,25,25
2931,25,25
2932,25,25
2933,25,25
2934,25,25
2935,25,25
2936,25,25
2937,25,25
2938,25,25
2939,25,25
2940,25,25
2941,25,25
2942,25,25
2943,25,25
2944,25,25
2945,25,25
2946,25,25
2947,25,25
2948,25,25
2949,25,25
2950,25,25
2951,25,25
2952,25,25
2953,25,25
2954,25,25
2955,25,25
2956,25,25
2957,25,25
2958,25,25
2959,25,25
2960,25,25
2961,25,25
2962,25,25
2963,25,25
2964,25,25
2965,25,25
2966,25,25
2967,25,25
2968,25,25
2969,25,25
2970,25,25
2971,25,25
2972,25,25
2973,25,25
2974,25,25
2975,25,25
2976,25,25
2977,25,25
2978,25,25
2979,25,25
2980,25,25
2981,25,25
2982,25,25
2983,25,25
2984,25,25
2985,25,25
2986,25,25
2987,25,25
2988,25,25
2989,25,25
2990,25,25
2991,25,25
2992,25,25
2993,25,25
2994,25,25
2995,25,25
2996,25,25
2997,25,25
2998,25,25
2999,25,25
3000,25,25
3001,25,25
3002,25,25
3003,25,25
3004,25,25
3005,25,25
3006,25,25
3007,25,25
3008,25,25
3009,25,25
3010,25,25
3011,25,25
3012,25,25
3013,25,25
3014,25,25
3015,25,25
3016,25,25
3017,25,25
3018,25,25
3019,25,25
3020,25,25
3021,25,25
3022,25,25
3023,25,25
3024,25,25
3025,25,25
3026,25,25
3027,25,25
3028,25,25
3029,25,25
3030,25,25
3031,25,25
3032,25,25
3033,25,25
3034,25,25
3035,25,25
3036,25,25
3037,25,25
3038,25,25
3039,25,25
3040,25,25
3041,25,25
3042,25,25
3043,25,25
3044,25,25
3045,25,25
3046,25,25
3047,25,25
3048,25,25
3049,25,25
3050,25,25
3051,25,25
3052,25,25
3053,25,25
3054,25,25
3055,25,25
3056,25,25
3057,25,25
3058,25,25
3059,25,25
3060,25,25
3061,25,25
3062,25,25
3063,25,25
3064,25,25
3065,25,25
3066,25,25
3067,25,25
3068,25,25
3069,25,25
3070,25,25
3071,25,25
3072,25,25
3073,25,25
3074,25,25
3075,25,25
3076,25,25
3077,25,25
3078,25,25
3079,25,25
3080,25,25
3081,25,25
3082,25,25
3083,25,25
3084,25,25
3085,25,25
3086,25,25
3087,25,25
3088,25,25
3089,25,25
3090,25,25
3091,25,25
3092,25,25
3093,25,25
3094,25,25
3095,25,25
3096,25,25
3097,25,25
3098,25,25
3099,25,25
3100,25,25
3101,25,25
3102,25,25
3103,25,25
3104,25,25
3105,25,25
3106,25,25
3107,25,25
3108,25,25
3109,25,25
3110,25,25
3111,25,25
3112,25,25
3113,25,25
3114,25,25
3115,25,25
3116,25,25
3117,25,25
3118,25,25
3119,25,25
3120,25,25
3121,25,25
3122,25,25
3123,25,25
3124,25,25
3125,25,25
3126,25,25
3127,25,25
3128,25,25
3129,25,25
3130,25,25
3131,25,25
3132,25,25
3133,25,25
3134,25,25
3135,25,25
3136,25,25
3137,25,25
3138,25,25
3139,25,25
3140,25,25
3141,25,25
3142,25,25
3143,25,25
3144,25,25
3145,25,25
3146,25,25
3147,25,25
3148,25,25
3149,25,25
3150,25,25
3151,25,25
3152,25,25
3153,25,25
3154,25,25
3155,25,25
3156,25,25
3157,25,25
3158,25,25
3159,25,25
3160,25,25
3161,25,25
3162,25,25
3163,25,25
3164,25,25
3165,25,25
3166,25,25
3167,25,25
3168,25,25
3169,25,25
3170,25,25
3171,25,25
3172,25,25
3173,25,25
3174,25,25
3175,25,25
3176,25,25
3177,25,25
3178,25,25
3179,25,25
3180,25,25
3181,25,25
3182,25,25
3183,25,25
3184,25,25
3185,25,25
3186,25,25
3187,25,25
3188,25,25
3189,25,25
3190,25,25
3191,25,25
3192,25,25
3193,25,25
3194,25,25
3195,25,25
3196,25,25
3197,25,25
3198,25,25
3199,25,25
3200,25,25
3201,25,25
3202,25,25
3203,25,25
3204,25,25
3205,25,25
3206,25,25
3207,25,25
3208,25,25
3209,25,25
3210,25,25
3211,25,25
3212,25,25
3213,25,25
3214,25,25
3215,25,25
3216,25,25
3217,25,25
3218,25,25
3219,25,25
3220,25,25
3221,25,25
3222,25,25
3223,25,25
3224,25,25
3225,25,25
3226,25,25
3227,25,25
3228,25,25
3229,25,25
3230,25,25
3231,25,25
3232,25,25
3233,25,25
3234,25,25
3235,25,25
3236,25,25
3237,25,25
3238,25,25
3239,25,25
3240,25,25
3241,25,25
3242,25,25
3243,25,25
3244,25,25
3245,25,25
3246,25,25
3247,25,25
3248,25,25
3249,25,25
3250,25,25
3251,25,25
3252,25,25
3253,25,25
3254,25,25
3255,25,25
3256,25,25
3257,25,25
3258,25,25
3259,25,25
3260,25,25
3261,25,25
3262,25,25
3263,25,25
3264,25,25
3265,25,25
3266,25,25
3267,25,25
3268,25,25
3269,25,25
3270,25,25
3271,25,25
3272,25,25
3273,25,25
3274,25,25
3275,25,25
3276,25,25
3277,25,25
3278,25,25
3279,25,25
3280,25,25
3281,25,25
3282,25,25
3283,25,25
3284,25,25
3285,25,25
3286,25,25
3287,25,25
3288,25,25
3289,25,25
3290,25,25
3291,25,25
3292,25,25
3293,25,25
3294,25,25
3295,25,25
3296,25,25
3297,25,25
3298,25,25
3299,25,25
3300,25,25
3301,25,25
3302,25,25
3303,25,25
3304,25,25
3305,25,25
3306,25,25
3307,25,25
3308,25,25
3309,25,25
3310,25,25
3311,25,25
3312,25,25
3313,25,25
3314,25,25
3315,25,25
3316,25,25
3317,25,25
3318,25,25
3319,25,25
3320,25,25
3321,25,25
3322,25,25
3323,25,25
3324,25,25
3325,25,25
3326,25,25
3327,25,25
3328,25,25
3329,25,25
3330,25,25
3331,25,25
3332,25,25
3333,25,25
3334,25,25
3335,25,25
3336,25,25
3337,25,25
3338,25,25
3339,25,25
3340,25,25
3341,25,25
3342,25,25
3343,25,25
3344,25,25
3345,25,25
3346,25,25
3347,25,25
3348,25,25
3349,25,25
3350,25,25
3351,25,25
3352,25,25
3353,25,25
3354,25,25
3355,25,25
3356,25,25
3357,25,25
3358,25,25
3359,25,25
3360,25,25
3361,25,25
3362,25,25
3363,25,25
3364,25,25
3365,25,25
3366,25,25
3367,25,25
3368,25,25
3369,25,25
3370,25,25
3371,25,25
3372,25,25
3373,25,25
3374,25,25
3375,25,25
3376,25,25
3377,25,25
3378,25,25
3379,25,25
3380,25,25
3381,25,25
3382,25,25
3383,25,25
3384,25,25
3385,25,25
3386,25,25
3387,25,25
3388,25,25
3389,25,25
3390,25,25
3391,25,25
3392,25,25
3393,25,25
3394,25,25
3395,25,25
3396,25,25
3397,25,25
3398,25,25
3399,25,25
3400,25,25
3401,25,25
3402,25,25
3403,25,25
3404,25,25
3405,25,25
3406,25,25
3407,25,25
3408,25,25
3409,25,25
3410,25,25
3411,25,25
3412,25,25
3413,25,25
3414,25,25
3415,25,25
3416,25,25
3417,25,25
3418,25,25
3419,25,25
3420,25,25
3421,25,25
3422,25,25
3423,25,25
3424,25,25
3425,25,25
3426,25,25
3427,25,25
3428,25,25
3429,25,25
3430,25,25
3431,25,25
3432,25,25
3433,25,25
3434,25,25
3435,25,25
3436,25,25
3437,25,25
3438,25,25
3439,25,25
3440,25,25
3441,25,25
3442,25,25
3443,25,25
3444,25,25
3445,25,25
3446,25,25
3447,25,25
3448,25,25
3449,25,25
3450,25,25
3451,25,25
3452,25,25
3453,25,25
3454,25,25
3455,25,25
3456,25,25
3457,25,25
3458,25,25
3459,25,25
3460,25,25
3461,25,25
3462,25,25
3463,25,25
3464,25,25
3465,25,25
3466,25,25
3467,25,25
3468,25,25
3469,25,25
3470,25,25
3471,25,25
3472,25,25
3473,25,25
3474,25,25
3475,25,25
3476,25,25
3477,25,25
3478,25,25
3479,25,25
3480,25,25
3481,25,25
3482,25,25
3483,25,25
3484,25,25
3485,25,25
3486,25,25
3487,25,25
3488,25,25
3489,25,25
3490,25,25
3491,25,25
3492,25,25
3493,25,25
3494,25,25
3495,25,25
3496,25,25
3497,25,25
3498,25,25
3499,25,25
3500,25,25
3501,25,25
3502,25,25
3503,25,25
3504,25,25
3505,25,25
3506,25,25
3507,25,25
3508,25,25
3509,25,25
3510,25,25
3511,25,25
3512,25,25
3513,25,25
3514,25,25
3515,25,25
3516,25,25
3517,25,25
3518,25,25
3519,25,25
3520,25,25
3521,25,25
3522,25,25
3523,25,25
3524,25,25
3525,25,25
3526,25,25
3527,25,25
3528,25,25
3529,25,25
3530,25,25
3531,25,25
3532,25,25
3533,25,25
3534,25,25
3535,25,25
3536,25,25
3537,25,25
3538,25,25
3539,25,25
3540,25,25
3541,25,25
3542,25,25
3543,25,25
3544,25,25
3545,25,25
3546,25,25
3547,25,25
3548,25,25
3549,25,25
3550,25,25
3551,25,25
3552,25,25
3553,25,25
3554,25,25
3555,25,25
3556,25,25
3557,25,25
3558,25,25
3559,25,25
3560,25,25
3561,25,25
3562,25,25
3563,25,25
3564,25,25
3565,25,25
3566,25,25
3567,25,25
3568,25,25
3569,25,25
3570,25,25
3571,25,25
3572,25,25
3573,25,25
3574,25,25
3575,25,25
3576,25,25
3577,25,25
3578,25,25
3579,25,25
3580,25,25
3581,25,25
3582,25,25
3583,25,25
3584,25,25
3585,25,25
3586,25,25
3587,25,25
3588,25,25
3589,25,25
3590,25,25
3591,25,25
3592,25,25
3593,25,25
3594,25,25
3595,25,25
3596,25,25
3597,25,25
3598,25,25
3599,25,25
3600,25,25
3601,25,25
3602,25,25
3603,25,25
3604,25,25
3605,25,25
3606,25,25
3607,25,25
3608,25,25
3609,25,25
3610,25,25
3611,25,25
3612,25,25
3613,25,25
3614,25,25
3615,25,25
3616,25,25
3617,25,25
3618,25,25
3619,25,25
3620,25,25
3621,25,25
3622,25,25
3623,25,25
3624,25,25
3625,25,25
3626,25,25
3627,25,25
3628,25,25
3629,25,25
3630,25,25
3631,25,25
3632,25,25
3633,25,25
3634,25,25
3635,25,25
3636,25,25
3637,25,25
3638,25,25
3639,25,25
3640,25,25
3641,25,25
3642,25,25
3643,25,25
3644,25,25
3645,25,25
3646,25,25
3647,25,25
3648,25,25
3649,25,25
3650,25,25
3651,25,25
3652,25,25
3653,25,25
3654,25,25
3655,25,25
3656,25,25
3657,25,25
3658,25,25
3659,25,25
3660,25,25
3661,25,25
3662,25,25
3663,25,25
3664,25,25
3665,25,25
3666,25,25
3667,25,25
3668,25,25
3669,25,25
3670,25,25
3671,25,25
3672,25,25
3673,25,25
3674,25,25
3675,25,25
3676,25,25
3677,25,25
3678,25,25
3679,25,25
3680,25,25
3681,25,25
3682,25,25
3683,25,25
3684,25,25
3685,25,25
3686,25,25
3687,25,25
3688,25,25
3689,25,25
3690,25,25
3691,25,25
3692,25,25
3693,25,25
3694,25,25
3695,25,25
3696,25,25
3697,25,25
3698,25,25
3699,25,25
3700,25,25
3701,25,25
3702,25,25
3703,25,25
3704,25,25
3705,25,25
3706,25,25
3707,25,25
3708,25,25
3709,25,25
3710,25,25
3711,25,25
3712,25,25
3713,25,25
3714,25,25
3715,25,25
3716,25,25
3717,25,25
3718,25,25
3719,25,25
3720,25,25
3721,25,25
3722,25,25
3723,25,25
3724,25,25
3725,25,25
3726,25,25
3727,25,25
3728,25,25
3729,25,25
3730,25,25
3731,25,25
3732,25,25
3733,25,25
3734,25,25
3735,25,25
3736,25,25
3737,25,25
3738,25,25
3739,25,25
3740,25,25
3741,25,25
3742,25,25
3743,25,25
3744,25,25
3745,25,25
3746,25,25
3747,25,25
3748,25,25
3749,25,25
3750,25,25
3751,25,25
3752,25,25
3753,25,25
3754,25,25
3755,25,25
3756,25,25
3757,25,25
3758,25,25
3759,25,25
3760,25,25
3761,25,25
3762,25,25
3763,25,25
3764,25,25
3765,25,25
3766,25,25
3767,25,25
3768,25,25
3769,25,25
3770,25,25
3771,25,25
3772,25,25
3773,25,25
3774,25,25
3775,25,25
3776,25,25
3777,25,25
3778,25,25
3779,25,25
3780,25,25
3781,25,25
3782,25,25
3783,25,25
3784,25,25
3785,25,25
3786,25,25
3787,25,25
3788,25,25
3789,25,25
3790,25,25
3791,25,25
3792,25,25
3793,25,25
3794,25,25
3795,25,25
3796,25,25
3797,25,25
3798,25,25
3799,25,25
3800,25,25
3801,25,25
3802,25,25
3803,25,25
3804,25,25
3805,25,25
3806,25,25
3807,25,25
3808,25,25
3809,25,25
3810,25,25
3811,25,25
3812,25,25
3813,25,25
3814,25,25
3815,25,25
3816,25,25
3817,25,25
3818,25,25
3819,25,25
3820,25,25
3821,25,25
3822,25,25
3823,25,25
3824,25,25
3825,25,25
3826,25,25
3827,25,25
3828,25,25
3829,25,25
3830,25,25
3831,25,25
3832,25,25
3833,25,25
3834,25,25
3835,25,25
3836,25,25
3837,25,25
3838,25,25
3839,25,25
3840,25,25
3841,25,25
3842,25,25
